# Program:featureCounts v2.0.1; Command:"featureCounts" "-t" "gene" "-g" "gene_id" "-a" "data/raw_external/NCTC8325.gff3.gz" "-o" "results/tables/counts.tsv" "intermediate/SRR935090.sorted.bam" "intermediate/SRR935091.sorted.bam" "intermediate/SRR935092.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	intermediate/SRR935090.sorted.bam	intermediate/SRR935091.sorted.bam	intermediate/SRR935092.sorted.bam
SAOUHSC_02902	Chromosome	2671337	2671855	-	519	0	0	0
SAOUHSC_02903	Chromosome	2671852	2672655	-	804	0	0	0
SAOUHSC_02904	Chromosome	2672670	2673776	-	1107	0	0	0
SAOUHSC_02905	Chromosome	2674110	2674406	-	297	0	0	0
SAOUHSC_02906	Chromosome	2674394	2674762	-	369	0	0	1
SAOUHSC_02907	Chromosome	2674777	2675055	-	279	0	1	1
SAOUHSC_02908	Chromosome	2675397	2676263	-	867	0	0	0
SAOUHSC_02909	Chromosome	2676481	2677545	+	1065	5	1	9
SAOUHSC_02910	Chromosome	2677700	2677975	+	276	1	1	4
SAOUHSC_02911	Chromosome	2678161	2678883	-	723	2	2	2
SAOUHSC_02912	Chromosome	2679237	2679686	+	450	2	1	4
SAOUHSC_02913	Chromosome	2679767	2680354	-	588	0	0	1
SAOUHSC_02914	Chromosome	2680332	2680430	-	99	0	0	0
SAOUHSC_02915	Chromosome	2680487	2682169	+	1683	0	1	0
SAOUHSC_02916	Chromosome	2682298	2682669	-	372	0	0	2
SAOUHSC_02918	Chromosome	2682683	2683534	-	852	2	2	2
SAOUHSC_02919	Chromosome	2683527	2684318	-	792	1	1	6
SAOUHSC_02920	Chromosome	2684418	2685278	+	861	0	1	3
SAOUHSC_02921	Chromosome	2685364	2686068	-	705	2	0	2
SAOUHSC_02922	Chromosome	2686346	2687305	-	960	1	5	13
SAOUHSC_A02771	Chromosome	2687866	2688060	-	195	0	0	0
SAOUHSC_02923	Chromosome	2687992	2689440	+	1449	5	0	0
SAOUHSC_02924	Chromosome	2689521	2690858	-	1338	0	0	0
SAOUHSC_02925	Chromosome	2691116	2691532	+	417	0	0	0
SAOUHSC_02926	Chromosome	2691655	2692545	+	891	20	5	43
SAOUHSC_02927	Chromosome	2692738	2694234	-	1497	100	17	187
SAOUHSC_02928	Chromosome	2694530	2694859	+	330	0	0	1
SAOUHSC_02929	Chromosome	2694919	2696517	-	1599	5	2	13
SAOUHSC_02930	Chromosome	2696711	2697154	-	444	0	0	1
SAOUHSC_02931	Chromosome	2697435	2697647	-	213	0	0	3
SAOUHSC_02932	Chromosome	2697925	2699634	-	1710	2	3	1
SAOUHSC_02933	Chromosome	2699895	2701385	-	1491	3	2	0
SAOUHSC_02934	Chromosome	2701454	2701549	+	96	0	0	0
SAOUHSC_02935	Chromosome	2701638	2702201	+	564	3	0	0
SAOUHSC_02936	Chromosome	2702389	2703075	-	687	0	1	0
SAOUHSC_02937	Chromosome	2703339	2704943	-	1605	2	0	0
SAOUHSC_02939	Chromosome	2705093	2705254	+	162	0	0	0
SAOUHSC_02940	Chromosome	2705270	2705380	-	111	0	0	0
SAOUHSC_02941	Chromosome	2705480	2706016	-	537	0	0	0
SAOUHSC_02942	Chromosome	2706013	2707863	-	1851	2	0	1
SAOUHSC_02943	Chromosome	2708110	2709480	-	1371	0	0	0
SAOUHSC_02944	Chromosome	2709802	2709897	-	96	0	0	0
SAOUHSC_02945	Chromosome	2709973	2710578	-	606	1	0	5
SAOUHSC_02947	Chromosome	2710641	2712521	-	1881	0	2	5
SAOUHSC_02948	Chromosome	2712716	2712808	+	93	0	0	0
SAOUHSC_02949	Chromosome	2712916	2713413	-	498	0	0	0
SAOUHSC_A02794	Chromosome	2713423	2713683	-	261	0	0	0
SAOUHSC_02950	Chromosome	2714065	2714178	-	114	0	0	0
SAOUHSC_A02795	Chromosome	2714168	2714338	+	171	0	0	0
SAOUHSC_02953	Chromosome	2714837	2716837	-	2001	2	1	3
SAOUHSC_02954	Chromosome	2716834	2717589	-	756	0	1	1
SAOUHSC_02955	Chromosome	2717697	2718584	-	888	0	0	0
SAOUHSC_02956	Chromosome	2718595	2719260	-	666	0	0	5
SAOUHSC_02957	Chromosome	2719286	2719486	-	201	0	0	1
SAOUHSC_A02801	Chromosome	2719452	2719625	+	174	0	0	1
SAOUHSC_02958	Chromosome	2719684	2721108	+	1425	0	0	1
EBG00001047397	Chromosome	2720467	2720570	+	104	0	0	0
SAOUHSC_02960	Chromosome	2721178	2721288	+	111	1	1	9
SAOUHSC_02961	Chromosome	2721391	2721846	-	456	0	1	3
SAOUHSC_02962	Chromosome	2722091	2722852	-	762	0	0	0
SAOUHSC_02963	Chromosome	2722968	2725601	-	2634	88	17	5
SAOUHSC_02964	Chromosome	2725951	2726655	-	705	1	0	1
SAOUHSC_02965	Chromosome	2726754	2727695	-	942	0	0	2
SAOUHSC_02967	Chromosome	2727712	2729142	-	1431	0	0	0
SAOUHSC_02968	Chromosome	2729233	2730243	-	1011	0	0	0
SAOUHSC_02969	Chromosome	2730276	2731511	-	1236	0	0	0
SAOUHSC_A02811	Chromosome	2731688	2731855	-	168	0	0	0
SAOUHSC_02970	Chromosome	2731858	2732307	-	450	0	0	0
SAOUHSC_02971	Chromosome	2732674	2734170	-	1497	1	0	2
SAOUHSC_02972	Chromosome	2734627	2735154	-	528	0	0	3
SAOUHSC_02973	Chromosome	2735412	2735870	+	459	0	1	0
SAOUHSC_02974	Chromosome	2736110	2737984	+	1875	1	0	2
SAOUHSC_02975	Chromosome	2738061	2740013	+	1953	1	2	0
SAOUHSC_02976	Chromosome	2740027	2740965	+	939	0	0	3
SAOUHSC_02978	Chromosome	2741077	2744058	-	2982	21	11	29
SAOUHSC_02979	Chromosome	2744269	2746128	+	1860	15	5	33
SAOUHSC_02980	Chromosome	2746395	2746955	-	561	0	0	5
SAOUHSC_02982	Chromosome	2747123	2749030	-	1908	10	5	15
SAOUHSC_02983	Chromosome	2749272	2750630	-	1359	1	2	5
SAOUHSC_02984	Chromosome	2750623	2752131	-	1509	3	1	5
SAOUHSC_02985	Chromosome	2752149	2754539	-	2391	0	1	5
SAOUHSC_02986	Chromosome	2754529	2755488	-	960	0	1	0
SAOUHSC_02987	Chromosome	2755466	2757034	-	1569	0	2	0
SAOUHSC_02988	Chromosome	2757024	2758577	-	1554	0	1	0
SAOUHSC_02989	Chromosome	2758588	2759799	-	1212	1	0	0
SAOUHSC_02990	Chromosome	2759929	2766744	-	6816	8	3	1
SAOUHSC_02991	Chromosome	2767289	2767981	-	693	0	0	1
SAOUHSC_02992	Chromosome	2768247	2768675	+	429	0	0	1
SAOUHSC_02993	Chromosome	2768662	2768964	+	303	0	0	0
SAOUHSC_02994	Chromosome	2769118	2769477	+	360	0	1	0
SAOUHSC_02995	Chromosome	2769562	2770173	-	612	1	0	0
SAOUHSC_02996	Chromosome	2770252	2770728	-	477	0	0	1
SAOUHSC_02997	Chromosome	2770731	2771231	-	501	0	0	0
SAOUHSC_02998	Chromosome	2771466	2772233	-	768	0	0	0
SAOUHSC_02999	Chromosome	2772230	2772922	-	693	0	0	0
SAOUHSC_03000	Chromosome	2772939	2773601	-	663	0	0	0
SAOUHSC_03001	Chromosome	2774450	2775010	-	561	2	2	4
SAOUHSC_03002	Chromosome	2775174	2776412	+	1239	0	1	1
SAOUHSC_03003	Chromosome	2776376	2776681	+	306	0	0	0
SAOUHSC_03004	Chromosome	2776678	2777550	+	873	0	0	0
SAOUHSC_03005	Chromosome	2777537	2778589	+	1053	0	0	1
SAOUHSC_03006	Chromosome	2779036	2781078	-	2043	0	0	0
SAOUHSC_A02856	Chromosome	2781764	2782003	+	240	0	0	0
SAOUHSC_03008	Chromosome	2782171	2783559	-	1389	1	0	0
SAOUHSC_03009	Chromosome	2783556	2784260	-	705	0	0	0
SAOUHSC_03010	Chromosome	2784253	2784831	-	579	0	0	0
SAOUHSC_03011	Chromosome	2784828	2785406	-	579	0	0	0
SAOUHSC_03012	Chromosome	2785375	2786388	-	1014	0	0	0
SAOUHSC_03013	Chromosome	2786404	2787654	-	1251	0	0	0
SAOUHSC_03014	Chromosome	2787647	2788261	-	615	0	0	0
SAOUHSC_03015	Chromosome	2788279	2789097	-	819	0	2	0
SAOUHSC_03016	Chromosome	2789402	2790526	-	1125	0	0	0
SAOUHSC_03017	Chromosome	2790644	2791141	-	498	1	0	1
SAOUHSC_03018	Chromosome	2791188	2792021	-	834	0	0	1
SAOUHSC_03019	Chromosome	2792018	2793730	-	1713	1	1	0
SAOUHSC_03020	Chromosome	2793783	2794337	-	555	0	0	0
SAOUHSC_03021	Chromosome	2794366	2795214	-	849	0	1	0
SAOUHSC_03022	Chromosome	2795594	2796109	+	516	1	0	0
SAOUHSC_03023	Chromosome	2796258	2797229	-	972	1	0	0
SAOUHSC_03024	Chromosome	2797473	2798429	+	957	4	13	10
SAOUHSC_03025	Chromosome	2798581	2799219	+	639	0	2	0
SAOUHSC_03026	Chromosome	2799338	2800105	-	768	0	0	2
SAOUHSC_03027	Chromosome	2800095	2800433	-	339	0	0	0
SAOUHSC_03028	Chromosome	2800600	2801064	+	465	0	0	0
SAOUHSC_03030	Chromosome	2801302	2802720	+	1419	2	0	8
SAOUHSC_03031	Chromosome	2803133	2804041	-	909	1	1	2
SAOUHSC_03032	Chromosome	2804266	2804841	+	576	0	0	0
SAOUHSC_03033	Chromosome	2805006	2806022	+	1017	0	1	0
SAOUHSC_03034	Chromosome	2806265	2807059	+	795	1	0	2
SAOUHSC_03035	Chromosome	2807193	2807705	-	513	0	0	0
SAOUHSC_03036	Chromosome	2807988	2808746	+	759	0	0	0
SAOUHSC_03037	Chromosome	2808736	2810616	+	1881	0	0	0
SAOUHSC_03038	Chromosome	2810600	2810839	-	240	0	0	0
SAOUHSC_03040	Chromosome	2810912	2811448	+	537	1	0	0
SAOUHSC_03041	Chromosome	2811508	2812005	-	498	0	0	0
SAOUHSC_03042	Chromosome	2812084	2812434	+	351	0	0	1
SAOUHSC_03043	Chromosome	2812354	2812593	-	240	0	0	0
SAOUHSC_03045	Chromosome	2813020	2813247	+	228	20	1	12
SAOUHSC_03046	Chromosome	2813374	2813943	-	570	0	0	0
SAOUHSC_03047	Chromosome	2814203	2814598	-	396	1	0	0
SAOUHSC_03048	Chromosome	2814666	2815019	-	354	0	0	0
SAOUHSC_03049	Chromosome	2815473	2816312	-	840	3	13	12
SAOUHSC_03051	Chromosome	2816355	2817074	-	720	4	9	4
SAOUHSC_03052	Chromosome	2817074	2818858	-	1785	6	19	8
SAOUHSC_03053	Chromosome	2819018	2820397	-	1380	3	11	3
SAOUHSC_03054	Chromosome	2820536	2820889	-	354	0	2	1
SAOUHSC_03055	Chromosome	2821010	2821147	-	138	8	27	37
